LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
15,MIZORAM,263,KOLASIB,796081.0,27/09/2021,Muani store,"HNo.165, Michael Lalmuanzova, Chhimveng, HNo.165, Thingdawl, Kolasib","[{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,22/10/2021,MARTIN BUSINESS,"162, Mining Check Gate, Highway Street, 162, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""08106"",""Description"":""Operation of sand or gravel pits, basalt \/ porphyry, clay (ordinary), crushing and breaking of stone for use as a flux or raw material in lime or cement, manufacture or as building material, road metal or ballast and other materials for construction""}]"
15,MIZORAM,263,KOLASIB,796081.0,02/03/2022,LALCHUNGNUNGA,"Rimawiveng, Near YMA Lungphun, Hmarveng, Rimawiveng, Bilkhawthlir, Bairabi","[{""NIC5DigitId"":""47510"",""Description"":""Retail sale of textiles in specialized stores""}]"
15,MIZORAM,263,KOLASIB,796081.0,28/10/2021,KIM KIM TEASTALL,"76, NG KAMA Building, Rengtekawn, 76, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
15,MIZORAM,263,KOLASIB,796081.0,24/06/2022,LALREMSIAMI,"110, T-SEC, RIMAWI VENG, 110, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""46303"",""Description"":""Wholesale of meat, fish & eggs""}]"
15,MIZORAM,263,KOLASIB,796081.0,27/10/2021,JONNAS HOME BAKE,"1st Floor, LALMUANSANGA BUILDING, DIAKKAWN, 1st Floor, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
15,MIZORAM,263,KOLASIB,796081.0,27/03/2024,M/S BILKHAWTHLIRKOLASIB NAVFED FARMERS PRODUCER COMPANY LIMITED,"C/O RINGLIANA, HTK V-CHAAK, Kolasib, C/O RINGLIANA, Bilkhwathir (Oil Palm), Kolasib","[{""NIC5DigitId"":""10402"",""Description"":""Manufacture of vegetable oils and fats excluding corn oil""}]"
15,MIZORAM,263,KOLASIB,796081.0,21/02/2022,THUAMA ENTERPRISE,"64/1, THUAMA BUILDING, VENGTHAR NEAR PRIMARY SCHOOL, 64/1, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
15,MIZORAM,263,KOLASIB,796015,03/10/2021,Vestige Marketing Private Limited,"A-138, Pk Rozuala, Lungdai Chhimveng, A-138, Tuirial, Kolasib","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
15,MIZORAM,263,KOLASIB,796081.0,08/07/2022,VANLALHNEHA,"59, VL STORE, ZOHLUN VENG, 59, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""47599"",""Description"":""Retail sale of other household appliances n.e.c. ( security systems, such as locking devices, safes, and vaults, without installation or maintenance services etc. , wooden, cork and wickerwork goods, sewing and knitting machine and other household utensils and durables n.e.c.)""}]"
15,MIZORAM,263,KOLASIB,796081.0,05/03/2022,MATTHIA GROCERY,"37, VENGLAI, VENGLAI, 37, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""10799"",""Description"":""Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)""}]"
15,MIZORAM,263,KOLASIB,796081.0,11/12/2021,Zo Zo Store,"Venglai, Zanghinglova Building, Venglai, Venglai, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,263,KOLASIB,796101.0,09/07/2022,VIBE,"43, Zaleng Veng, Zaleng Veng, 43, Bilkhawthlir, Vairengte","[{""NIC5DigitId"":""56102"",""Description"":""Cafeterias, fast-food restaurants and other food preparation in market stalls""}]"
15,MIZORAM,263,KOLASIB,796081.0,15/12/2021,AZ ENTERPRISE,"H.No-185, South, Ramhlunveng, H.No-185, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47522"",""Description"":""Retail sale of hardware including paints, varnishes and lacquers and do - it - yourself materials and equipments""}]"
15,MIZORAM,263,KOLASIB,796091.0,05/03/2022,M/S LUSHAINET NETWORKS & TECHNOLOGIES (OPC) PRIVATE LIMITED,"FG-28, Field Veng, -, FG-28, -, Kolasib","[{""NIC5DigitId"":""62013"",""Description"":""Providing software support and maintenance to the clients""},{""NIC5DigitId"":""63114"",""Description"":""Providing data entry services""},{""NIC5DigitId"":""46511"",""Description"":""Wholesale of computers and computer peripheral equipment""},{""NIC5DigitId"":""46529"",""Description"":""Wholesale of other electronic equipments and parts thereof""}]"
15,MIZORAM,263,KOLASIB,796081.0,11/08/2021,TLUANG TLUANG STORE,"Diakkawn, Diakkawn Bazar, Diakkawn, Diakkawn, Thingdawl, Kolasib","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796075.0,13/06/2022,ESDA,"142, Chhimveng, Chhimveng, 142, Thingdawl, Thingdawl","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""},{""NIC5DigitId"":""56210"",""Description"":""Event catering""}]"
15,MIZORAM,263,KOLASIB,796081.0,07/10/2021,Sangtei Store,"HNo.284, Durba Building, Rengtekawn, HNo.284, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,263,KOLASIB,796081.0,07/03/2022,CHHANI ENTERPRISE,"NEAR PHE, HMARVENG, ELECTRIC ROAD, NEAR PHE, BILKHAWTHLIR, MIZORAM","[{""NIC5DigitId"":""05109"",""Description"":""Other operations relating to mining and agglomeration of hard coal""}]"
15,MIZORAM,263,KOLASIB,796081.0,04/03/2021,TRIBE FICTION KOLASIB,"58, DIAKKAWN, DIAKKAWN, 58, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""73100"",""Description"":""Advertising""}]"
15,MIZORAM,263,KOLASIB,796081,12/04/2024,LALRAMNGHAKI,"VENGLAI, PETER KAPA, NEAR TAITESENA, VENGLAI, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""93190"",""Description"":""Other sports activities""}]"
15,MIZORAM,263,KOLASIB,796081.0,04/01/2022,ZANGIAT ENTERPRISE,"102, DIAKKAWN, DIAKKAWN, 102, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""24109"",""Description"":""Manufacture of other basic iron and steel n.e.c""}]"
15,MIZORAM,263,KOLASIB,796081.0,03/07/2021,Nu Zingi Whole Sale Dawr,"Flat no. 1, CZS BUILDING, DIAKKAWN, Flat no. 1, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""46305"",""Description"":""Wholesale of edible oils, fats, sugar and processed\/manufactured spices etc.""}]"
15,MIZORAM,263,KOLASIB,796081.0,20/06/2022,Take Away Corner,"A, Building, Venglai Kolasib, A, A, Kolasib","[{""NIC5DigitId"":""47214"",""Description"":""Retail sale of bakery products, dairy products and eggs""}]"
15,MIZORAM,263,KOLASIB,796070.0,09/12/2020,Puii Cane & Bamboo,"V19, Rotluanga (L) Building, Venglai, V19, Thingdawl Block, Kawnpui","[{""NIC5DigitId"":""16294"",""Description"":""Manufacture of various articles made of bamboo, cane and grass""}]"
15,MIZORAM,263,KOLASIB,796081.0,01/11/2021,Abigail Store,"141, Vanlalhlua Building, Salem Veng, 141, Thingdawl, Kolasib","[{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796001,13/12/2020,Mapuia Cane and Bamboo,"D-70, C.Kiamlova, Sentlang, D-70, Thingdawl, Lungdai","[{""NIC5DigitId"":""16294"",""Description"":""Manufacture of various articles made of bamboo, cane and grass""}]"
15,MIZORAM,263,KOLASIB,796081.0,07/05/2022,Lengs Mobile Accessories,"A, Building, Diakkawn, A, A, Kolasib","[{""NIC5DigitId"":""47414"",""Description"":""Retail sale of telecommunication equipment""}]"
15,MIZORAM,263,KOLASIB,796014.0,02/08/2021,ANNIE DRUG STORE,"Annie Drug Store, Annie Drug Store, Lungdai, Annie Drug Store, Thingdawl, Aizawl","[{""NIC5DigitId"":""21001"",""Description"":""Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid, its salts and esters; glycosides and vegetable alkaloids; chemically pure suger etc.""}]"
15,MIZORAM,263,KOLASIB,796081.0,18/02/2021,RT Furniture Work,"41, Near Bazar, Highway Street, 41, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,263,KOLASIB,796091.0,22/03/2024,LTM Feed Depot,"01, Kawn veng, Kawn veng, 01, Bilkhawthlir, Bilkhawthlir","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,263,KOLASIB,796081.0,11/12/2021,Vansangkima,"Electric veng, House no 7, Electric veng, Electric veng, 2, Kolasib","[{""NIC5DigitId"":""47510"",""Description"":""Retail sale of textiles in specialized stores""},{""NIC5DigitId"":""66309"",""Description"":""Management of other investment funds""}]"
15,MIZORAM,263,KOLASIB,796081,23/04/2024,Muani Variety Store,"01, Forest Tlang, Forest Tlang, 01, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,263,KOLASIB,796081.0,22/03/2024,Sukla Das Fast Food,"23, Tumpui, Tumpui, 23, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""}]"
15,MIZORAM,263,KOLASIB,796081,23/04/2024,Hawinu Variety Store,"1, Hebron, Hebron, 1, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,263,KOLASIB,796081.0,22/04/2024,Hillcon,"41, Saihapui K, Saihapui K, 41, 41, KOLASIB","[{""NIC5DigitId"":""23921"",""Description"":""Manufacture of bricks""}]"
15,MIZORAM,263,KOLASIB,796001,06/04/2024,Little england,"HNo28,kawnpui IV, Ch.Sangkunga, Sihpui road, HNo28,kawnpui IV, Thingdawl, Aizaw","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
15,MIZORAM,263,KOLASIB,796081.0,26/03/2024,Tetei Restaurant,"Venglai, Venglai, Venglai, Venglai, Thingdawl, Kolasib","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
15,MIZORAM,263,KOLASIB,796081.0,17/02/2021,SR Vanlalduha Tea,"92, Near DC Office, Highway Street, 92, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,263,KOLASIB,796101,14/04/2024,J&J COMPUTER,"C-12, VANSIP, PHAINUAM ROAD, C-12, BELKHAWTHLIR RD BLOCK, AIZAWL","[{""NIC5DigitId"":""95111"",""Description"":""Repair and maintenance of computer and peripheral equipment""}]"
15,MIZORAM,263,KOLASIB,796081,12/04/2024,Saron Pari Store,"14, Saron Pari Premises, Near Avis Tailoring, 14, Kolasib, KOLASIB","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,263,KOLASIB,796081.0,21/12/2021,Judy's One Click,"Project Veng, Judy&#39;s Building, Project Veng, Project Veng, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""}]"
15,MIZORAM,263,KOLASIB,796081.0,09/10/2020,CHAWNGTHU FURNITURE WORKSHOP,"22, CM High School, Highway Street, 22, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,263,KOLASIB,796081.0,21/12/2021,MAMI 99 STORE,"1st Floor, THANGCHUNGNUNGA BUILDING, COLLEGE VENG,KOLASIB, 1st Floor, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""47510"",""Description"":""Retail sale of textiles in specialized stores""}]"
15,MIZORAM,263,KOLASIB,796081.0,22/09/2021,DUATI FURNITURE WORKS,"31, KANAN VENG, KANAN VENG, 31, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""},{""NIC5DigitId"":""16221"",""Description"":""Manufacture of structural wooden goods [intended to be used primarily in the construction industry such as beams, rafters, roof struts, glue-laminated and metal connected, prefabricated wooden roof trusses, doors, windows, shutters and their frames, whether or not containing metal fittings, stairs, railings, wooden beadings and mouldings, shingles and shakes etc.]""}]"
15,MIZORAM,263,KOLASIB,796081.0,01/03/2022,Five Sister,"52, College Veng, College Veng, 52, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
15,MIZORAM,263,KOLASIB,796081.0,03/04/2024,Malsawmi Store,"12, Tumpui, Tumpui, 12, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""01492"",""Description"":""Bee-keeping and production of honey and beeswax""}]"
15,MIZORAM,263,KOLASIB,796081.0,13/04/2022,F LALHMANGAIHZUALA,"HMARVENG, HMARVENG, HMARVENG, HMARVENG, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""58199"",""Description"":""Other publishing activities (including on-line) n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,13/10/2021,MESAK STORE,"DIAKKAWN BAZAR, SHILLONG HOTEL, DIAKKAWN, DIAKKAWN BAZAR, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""47713"",""Description"":""Retail sale of footwear""}]"
15,MIZORAM,263,KOLASIB,796081,04/10/2021,Ludi Collection,"1st Floor, LALTHAFALA BUILDING, DIAKKAWN BAZAAR, 1st Floor, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,12/02/2022,MK FURNITURES,"NEAR HT HIGH SCHOOL, TUMPUI VENG, TUMPUI KAWNGHNUAIH, NEAR HT HIGH SCHOOL, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,263,KOLASIB,796081.0,11/02/2022,Two Sister,"28, Project Veng, Project Veng, 28, Thingdawl, Kolasib","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
15,MIZORAM,263,KOLASIB,796101,14/04/2024,LS ENTERPRISE,"97, D KHAMA, NEAR ICI CHURCH, 97, BELKHAWTHLIR RD BLOCK, AIZAWL","[{""NIC5DigitId"":""10795"",""Description"":""Grinding and processing of spices""}]"
15,MIZORAM,263,KOLASIB,796081,03/05/2024,R Lalrinpuii,"01, Diakkawn, Diakkawn, 01, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""10712"",""Description"":""Manufacture of biscuits, cakes, pastries, rusks etc.""}]"
15,MIZORAM,263,KOLASIB,796070.0,29/04/2022,Marina Vision Care,"K-4, MRK Building, Venglai, K-4, Norh Thingdawl, Kawnpui","[{""NIC5DigitId"":""47731"",""Description"":""Retail sale of photographic, optical and precision equipment""}]"
15,MIZORAM,263,KOLASIB,796101,04/05/2024,Jenny's Store,"1, Venglai, Venglai, 1, Bilkhawthlir, Vairengte","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,16/02/2021,Rokhum Furniture Works,"H/N-37, Rosiamliana, New Diakkawn, H/N-37, Bilkhawthlir, KOLASIB","[{""NIC5DigitId"":""16299"",""Description"":""Manufacture of other wood products n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,01/04/2024,M/S THINGDAWLAGRO NAVKRISHAK FARMERS PRODUCER COMPANY LIMITED,"C/O K LALROMAWIA, RD TUMPUI, Kolasib, C/O K LALROMAWIA, Thingdawl (Oil Palm), North Thingdawl","[{""NIC5DigitId"":""10402"",""Description"":""Manufacture of vegetable oils and fats excluding corn oil""}]"
15,MIZORAM,263,KOLASIB,796070,14/04/2024,ZONUN ENTERPRISE,"218, ZOTHANGLURA, NEAR NORTH CHALTLANG FIELD, 218, TUIRIAL RD BLOCK, AIZAWL","[{""NIC5DigitId"":""10795"",""Description"":""Grinding and processing of spices""}]"
15,MIZORAM,263,KOLASIB,796101.0,30/04/2024,VULA VARIETY STORE,"BANGLA VENG, BANGLA VENG, BANGLA VENG, BANGLA VENG, BILKHAWTHLIR, AIZAWL","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""}]"
15,MIZORAM,263,KOLASIB,796081,03/05/2024,EUNIKI SECONDHAND,"12, Vengthar, Vengthar, 12, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47740"",""Description"":""Retail sale of second-hand goods""}]"
15,MIZORAM,263,KOLASIB,796081.0,08/10/2021,NEIHSIAL DAWR,"85, NEIHSIAL, RENGTEKAWN, 85, BILKHAWTHLIE, KOLASIB","[{""NIC5DigitId"":""96093"",""Description"":""Shoe shiners, porters, valet car parkers etc.""}]"
15,MIZORAM,263,KOLASIB,796071.0,24/11/2021,Immanuel Meat Shop,"Hno 4, Diakkawn, Diakkawn, Hno 4, Thingdawl, Kolasib","[{""NIC5DigitId"":""47213"",""Description"":""Retail sale of meat, meat products, poultry products, fish, other seafood and products thereof""}]"
15,MIZORAM,263,KOLASIB,796101.0,26/08/2021,ZO PRINT,"NO.5, R. REMTHANGA BUILDING, ZALENVENG, NO.5, VAIRENGTE, KOLASIB","[{""NIC5DigitId"":""62020"",""Description"":""Computer consultancy and computer facilities management activities""}]"
15,MIZORAM,263,KOLASIB,796081.0,23/02/2021,Horeb Furniture  &  Steel Work,"143, Near Industry Office, Highway Streey, 143, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""16291"",""Description"":""Manufacture of wooden industrial goods""}]"
15,MIZORAM,263,KOLASIB,796081.0,10/08/2021,PARI EICHAWP DAWR,"Nursery Veng, Laltlanthanga Building, Diakkawn, Nursery Veng, Thingdawl, Kolasib","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
15,MIZORAM,263,KOLASIB,796081.0,12/05/2021,MAKURI CEMENT ENTERPRISE,"VENGTHAR, VENGTHAR, VENGTHAR, VENGTHAR, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""73100"",""Description"":""Advertising""}]"
15,MIZORAM,263,KOLASIB,796081.0,08/09/2021,Nily Store,"Salem veng, Biakkunga Building, Diakkawn, Salem veng, Thingdawl, Kolasib","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
15,MIZORAM,263,KOLASIB,796081.0,22/02/2021,SAMUEL FURNITURE INDUSTRY,"104, Biak In tlang, CP Road, 104, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,263,KOLASIB,796081.0,23/08/2021,Joseph online shopping,"H NO-N97, NEWDIAKKAWN, NEAR HOME MISSION SCHOOL, H NO-N97, KOLASIB, KOLASIB","[{""NIC5DigitId"":""63121"",""Description"":""Operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content in an easily searchable format""}]"
15,MIZORAM,263,KOLASIB,796081.0,12/02/2022,RS FURNITURES,"H.NO-104, TUMPUI VENG, TUMPUI KAWNGHNUAIH, H.NO-104, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,263,KOLASIB,796081,03/10/2021,Chawii Store,"HNo.66, Lalmalsawma Building, Vengthar II, HNo.66, Thingdawl, Kolasib","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
15,MIZORAM,263,KOLASIB,796081.0,24/01/2022,Chawlkha Traders,"Vengthar, Buanga Building, Vengthar, Vengthar, Thingdawl, Kolasib","[{""NIC5DigitId"":""47599"",""Description"":""Retail sale of other household appliances n.e.c. ( security systems, such as locking devices, safes, and vaults, without installation or maintenance services etc. , wooden, cork and wickerwork goods, sewing and knitting machine and other household utensils and durables n.e.c.)""}]"
15,MIZORAM,263,KOLASIB,796081.0,10/02/2021,ROTHANNGURI,"-, Tumpui, -, -, -, Kolasib","[{""NIC5DigitId"":""82990"",""Description"":""Other business support service activities n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,05/02/2021,MATLUANGI STORE,"134, DIAKKAWN, DIAKKAWN, 134, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""},{""NIC5DigitId"":""10306"",""Description"":""Manufacture of pickles, chutney etc.""}]"
15,MIZORAM,263,KOLASIB,796091.0,22/11/2021,P.c vanlalhruaia,"ICE PLAN FISHERIES, BILKHAWTHLIR, NEAR ICE PLAN, ICE PLAN FISHERIES, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
15,MIZORAM,263,KOLASIB,796101,23/04/2024,Hrahsel Store,"1, Field Veng, Field Veng, 1, Bilkhawthlir, Vairengte","[{""NIC5DigitId"":""46309"",""Description"":""Wholesale of other basic\/manufactured food stuffs n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,23/03/2021,MA-AWMI STORE,"57, VENGLAI, VENGLAI, 57, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""73100"",""Description"":""Advertising""}]"
15,MIZORAM,263,KOLASIB,796081.0,05/01/2021,R.LALMALSAWMA,"H-84, NEW DIAKKAWN, NEW DIAKKAWN, H-84, NEW DIAKKAWN, KOLASIB","[{""NIC5DigitId"":""42101"",""Description"":""Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges, tunnels and subways""}]"
